user_id,group,coupon_received,signup_day,exposure_day,made_first_purchase_30d,days_to_first_purchase,repeat_visits_14d,browse_sessions_14d,product_views_14d,cart_adds_14d,discount_page_views_14d,coupon_used,repeat_purchase_180d,orders_180d,gross_revenue_180d,discount_cost_180d,net_revenue_180d,realized_ltv_180d,latent_response_type,latent_value_type,latent_timing_type
1626,treatment,1,16,20,0,,2,1,16,2,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1627,control,0,73,75,1,17,1,1,10,2,9,0,0,1,31.64,11.07,20.56,20.56,persuadable,discount_driven_low_value,normal_timing
1628,control,0,29,35,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1629,control,0,8,15,1,10,2,7,16,2,1,0,1,2,114.68,5.73,108.94,108.94,sure_thing,high_value,normal_timing
1630,control,0,53,56,0,,0,3,4,3,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1631,control,0,60,63,0,,3,5,5,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1632,treatment,1,90,91,1,12,5,4,7,1,3,1,1,3,90.43,20.44,69.99,69.99,sure_thing,medium_value,pulled_forward
1633,treatment,1,44,44,0,,1,3,4,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1634,treatment,1,72,75,0,,0,2,9,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1635,treatment,1,49,52,1,3,3,6,5,5,2,1,1,2,61.26,16.94,44.32,44.32,sure_thing,medium_value,pulled_forward
1636,control,0,84,90,0,,0,6,15,2,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1637,control,0,44,50,0,,2,0,4,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1638,treatment,1,61,61,0,,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1639,control,0,87,88,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1640,treatment,1,79,83,0,,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1641,treatment,1,37,40,0,,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1642,control,0,46,51,0,,3,6,18,5,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1643,control,0,54,56,0,,3,4,12,1,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1644,control,0,12,15,0,,3,4,8,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1645,control,0,22,25,0,,0,3,9,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1646,control,0,64,68,0,,0,5,4,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1647,control,0,7,7,0,,3,2,9,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1648,treatment,1,55,62,0,,6,8,24,3,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1649,treatment,1,44,46,0,,6,8,20,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1650,treatment,1,44,45,0,,1,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1651,control,0,77,82,1,20,1,5,16,1,4,0,1,2,104.38,12.53,91.85,91.85,sure_thing,medium_value,pulled_forward
1652,control,0,25,26,0,,1,1,4,0,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1653,control,0,72,76,0,,2,3,8,2,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1654,control,0,71,71,0,,2,4,5,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1655,treatment,1,90,92,1,13,0,3,6,1,4,1,0,1,17.85,15.84,2.01,2.01,persuadable,discount_driven_low_value,normal_timing
1656,control,0,74,79,0,,1,6,7,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1657,control,0,46,48,1,19,6,8,23,5,2,0,1,4,122.65,6.13,116.52,116.52,sure_thing,high_value,normal_timing
1658,treatment,1,33,40,1,1,0,3,12,1,3,1,0,1,30.13,20.14,10.0,10.0,persuadable,discount_driven_low_value,pulled_forward
1659,control,0,71,73,0,,3,3,7,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1660,control,0,84,89,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1661,control,0,26,26,0,,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1662,treatment,1,34,41,0,,3,8,15,1,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1663,treatment,1,45,49,1,6,3,7,20,2,4,1,1,4,269.28,23.05,246.23,246.23,sure_thing,high_value,normal_timing
1664,control,0,10,15,1,13,2,7,13,1,0,0,1,5,347.47,17.37,330.1,330.1,sure_thing,high_value,normal_timing
1665,treatment,1,29,31,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1666,treatment,1,15,17,0,,0,2,3,2,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1667,treatment,1,70,73,0,,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1668,control,0,45,47,0,,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1669,control,0,55,55,0,,5,2,8,0,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1670,treatment,1,8,13,1,1,3,2,4,0,8,1,0,1,27.15,19.09,8.06,8.06,persuadable,discount_driven_low_value,pulled_forward
1671,control,0,52,57,0,,2,4,9,3,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1672,treatment,1,65,70,0,,2,1,7,2,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1673,treatment,1,63,67,1,13,4,5,12,2,1,1,1,3,96.8,21.21,75.6,75.6,sure_thing,medium_value,pulled_forward
1674,control,0,72,76,0,,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1675,treatment,1,11,18,0,,6,5,19,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1676,treatment,1,50,54,0,,1,6,7,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1677,treatment,1,44,49,1,18,5,7,11,6,0,0,1,5,456.03,22.8,433.23,433.23,sure_thing,high_value,normal_timing
1678,control,0,81,84,0,,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1679,treatment,1,63,63,1,5,1,3,10,2,1,1,0,1,30.99,13.31,17.68,17.68,sure_thing,medium_value,pulled_forward
1680,treatment,1,86,88,1,14,6,11,14,4,3,0,1,4,242.31,12.12,230.2,230.2,sure_thing,high_value,normal_timing
1681,treatment,1,3,8,0,,2,4,9,1,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1682,treatment,1,41,46,1,9,2,4,11,4,6,1,0,1,38.55,14.21,24.33,24.33,sure_thing,medium_value,pulled_forward
1683,treatment,1,64,69,0,,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1684,control,0,9,14,0,,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1685,control,0,59,60,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1686,control,0,21,27,0,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1687,treatment,1,7,12,1,15,0,5,6,0,4,1,1,2,48.28,26.49,21.79,21.79,persuadable,discount_driven_low_value,normal_timing
1688,treatment,1,60,62,1,5,0,3,9,2,4,1,0,1,28.87,19.69,9.18,9.18,persuadable,discount_driven_low_value,normal_timing
1689,treatment,1,39,43,0,,1,6,14,1,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1690,control,0,37,43,0,,0,1,5,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1691,treatment,1,30,31,0,,2,3,7,0,10,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1692,treatment,1,62,64,0,,0,1,2,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1693,control,0,56,57,0,,2,0,6,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1694,treatment,1,61,63,0,,1,4,5,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1695,treatment,1,71,72,0,,5,12,15,0,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1696,treatment,1,55,61,0,,1,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1697,control,0,7,14,0,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1698,treatment,1,15,22,0,,1,2,5,4,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1699,treatment,1,90,92,0,,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1700,treatment,1,26,33,0,,0,0,4,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1701,treatment,1,39,39,1,12,3,2,16,3,2,1,1,6,251.42,22.16,229.26,229.26,sure_thing,high_value,normal_timing
1702,treatment,1,35,35,0,,0,1,1,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1703,control,0,90,92,0,,3,1,8,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1704,treatment,1,75,77,1,2,5,5,11,2,2,1,0,1,36.41,13.96,22.45,22.45,sure_thing,medium_value,pulled_forward
1705,control,0,44,51,0,,1,6,17,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1706,treatment,1,62,68,1,5,2,2,17,3,2,1,0,1,62.06,17.04,45.03,45.03,sure_thing,medium_value,pulled_forward
1707,control,0,50,56,0,,4,4,8,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1708,control,0,59,65,0,,2,5,19,3,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1709,treatment,1,86,91,1,10,1,5,8,1,2,1,0,1,29.04,13.07,15.97,15.97,sure_thing,medium_value,pulled_forward
1710,control,0,61,65,0,,2,5,8,2,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1711,treatment,1,11,11,0,,1,3,3,0,11,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1712,control,0,46,46,0,,6,10,14,3,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1713,treatment,1,74,81,1,2,4,7,17,5,1,0,1,5,114.09,5.7,108.39,108.39,persuadable,high_value,normal_timing
1714,treatment,1,4,8,1,7,3,5,13,2,0,1,1,3,158.33,17.51,140.83,140.83,sure_thing,high_value,normal_timing
1715,control,0,33,40,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1716,treatment,1,19,19,0,,0,1,4,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1717,control,0,65,70,0,,1,6,22,3,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1718,treatment,1,13,15,0,,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1719,treatment,1,57,59,0,,2,2,11,2,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1720,treatment,1,6,11,0,,1,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1721,control,0,84,87,0,,5,4,24,7,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1722,control,0,29,30,0,,1,1,5,3,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1723,treatment,1,37,44,1,7,3,0,2,1,2,1,0,1,26.56,18.89,7.67,7.67,persuadable,discount_driven_low_value,pulled_forward
1724,treatment,1,71,76,1,19,5,6,12,3,2,0,1,2,106.81,5.34,101.47,101.47,sure_thing,high_value,normal_timing
1725,control,0,35,37,0,,4,6,19,3,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1726,control,0,11,15,0,,3,5,17,4,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1727,control,0,82,83,1,11,0,5,12,2,7,0,0,1,41.82,5.02,36.8,36.8,sure_thing,medium_value,pulled_forward
1728,treatment,1,11,14,0,,0,1,8,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1729,control,0,45,48,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1730,control,0,12,14,0,,2,6,6,1,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1731,treatment,1,63,66,0,,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1732,control,0,25,32,0,,1,5,19,3,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1733,treatment,1,84,84,0,,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1734,control,0,19,23,0,,4,5,15,6,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1735,treatment,1,61,68,0,,0,0,2,0,4,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1736,treatment,1,2,9,0,,0,0,4,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1737,treatment,1,11,18,0,,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1738,control,0,25,28,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1739,treatment,1,80,84,0,,5,9,12,3,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1740,treatment,1,90,94,0,,1,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1741,control,0,56,62,0,,1,3,4,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1742,control,0,31,38,0,,1,3,13,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1743,control,0,29,31,0,,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1744,treatment,1,20,20,0,,4,10,19,5,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1745,treatment,1,31,33,0,,2,6,11,2,3,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1746,treatment,1,45,47,0,,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1747,treatment,1,62,64,1,15,4,6,17,5,1,1,1,5,336.3,26.4,309.9,309.9,sure_thing,high_value,normal_timing
1748,treatment,1,21,28,0,,2,4,6,3,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1749,control,0,4,5,0,,6,1,17,5,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1750,control,0,51,54,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1751,treatment,1,22,24,0,,0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1752,control,0,37,39,0,,8,3,17,4,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1753,treatment,1,65,66,0,,1,3,4,1,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1754,treatment,1,81,88,0,,2,0,11,0,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1755,control,0,49,54,0,,3,5,5,0,12,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1756,treatment,1,84,84,1,5,0,1,9,1,3,1,0,1,39.99,23.59,16.4,16.4,persuadable,discount_driven_low_value,pulled_forward
1757,control,0,25,30,0,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1758,treatment,1,65,69,1,8,4,7,18,2,3,1,1,5,245.06,21.84,223.22,223.22,sure_thing,high_value,normal_timing
1759,treatment,1,89,91,0,,4,14,25,1,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1760,treatment,1,20,26,1,5,1,1,8,1,9,1,0,1,24.38,18.12,6.26,6.26,persuadable,discount_driven_low_value,pulled_forward
1761,control,0,67,73,0,,3,2,11,1,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1762,control,0,43,49,1,18,2,1,9,3,2,0,1,3,90.01,10.8,79.21,79.21,sure_thing,medium_value,pulled_forward
1763,control,0,80,85,0,,4,7,14,3,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1764,control,0,28,31,0,,2,0,6,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1765,control,0,87,88,0,,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1766,control,0,72,72,0,,5,7,17,3,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1767,treatment,1,64,71,0,,1,3,8,0,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1768,control,0,3,9,0,,0,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1769,control,0,8,9,0,,5,8,11,3,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1770,treatment,1,60,66,0,,3,1,7,1,11,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1771,treatment,1,44,44,1,24,5,11,18,4,0,0,1,4,312.57,15.63,296.94,296.94,sure_thing,high_value,normal_timing
1772,treatment,1,30,31,1,6,4,0,11,3,1,1,0,1,48.88,15.45,33.42,33.42,sure_thing,medium_value,pulled_forward
1773,treatment,1,76,77,0,,4,3,16,2,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1774,treatment,1,44,46,0,,1,3,6,2,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1775,treatment,1,42,44,0,,2,1,9,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1776,treatment,1,30,34,1,9,3,7,12,2,0,1,1,4,132.57,16.22,116.35,116.35,persuadable,high_value,normal_timing
1777,treatment,1,89,92,0,,3,13,21,5,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1778,control,0,33,33,0,,6,8,13,5,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1779,control,0,24,25,0,,6,11,18,4,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1780,control,0,61,67,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1781,control,0,4,8,0,,5,4,17,3,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1782,treatment,1,54,61,1,13,0,2,8,0,6,1,0,1,30.73,20.34,10.38,10.38,persuadable,discount_driven_low_value,pulled_forward
1783,control,0,51,52,0,,3,2,8,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1784,control,0,22,24,0,,0,1,9,1,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1785,control,0,70,71,0,,3,4,2,1,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1786,treatment,1,4,11,0,,5,6,10,5,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1787,control,0,89,90,0,,2,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1788,treatment,1,78,84,1,13,1,9,20,2,0,1,1,5,427.74,30.98,396.77,396.77,sure_thing,high_value,normal_timing
1789,treatment,1,16,17,0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1790,control,0,45,50,0,,2,4,8,0,5,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1791,treatment,1,18,21,0,,1,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1792,control,0,56,63,0,,2,3,11,1,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1793,control,0,32,32,0,,1,1,7,0,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1794,treatment,1,44,46,0,,2,2,8,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1795,treatment,1,87,92,0,,0,1,6,3,9,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1796,control,0,56,63,0,,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1797,treatment,1,79,83,1,1,6,5,8,1,2,1,0,1,40.39,14.44,25.95,25.95,sure_thing,medium_value,pulled_forward
1798,control,0,57,57,1,15,4,11,24,5,1,0,1,5,327.23,16.36,310.87,310.87,sure_thing,high_value,normal_timing
1799,treatment,1,43,48,0,,0,5,11,3,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1800,treatment,1,2,5,0,,6,7,13,1,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,high_value,normal_timing
1801,treatment,1,9,15,0,,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1802,treatment,1,48,52,0,,2,0,12,4,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1803,control,0,46,53,0,,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1804,treatment,1,46,46,0,,0,1,0,0,2,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1805,treatment,1,77,81,0,,1,2,7,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1806,treatment,1,9,14,0,,1,1,7,1,8,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1807,control,0,60,63,1,10,1,4,16,0,6,0,1,4,81.64,28.57,53.06,53.06,persuadable,discount_driven_low_value,pulled_forward
1808,control,0,68,71,0,,5,5,12,1,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1809,control,0,59,64,0,,2,3,7,2,4,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1810,control,0,22,25,1,2,1,2,4,0,0,0,0,1,25.39,2.54,22.85,22.85,lost_cause,no_value,no_purchase
1811,control,0,37,40,0,,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1812,control,0,5,9,0,,3,6,11,0,1,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1813,treatment,1,16,22,0,,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1814,control,0,73,74,0,,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1815,treatment,1,56,62,0,,6,4,6,2,0,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1816,treatment,1,78,79,0,,0,0,2,0,3,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1817,treatment,1,63,63,0,,0,3,8,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1818,control,0,22,23,0,,3,1,7,1,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1819,control,0,74,74,0,,5,9,18,2,0,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1820,treatment,1,62,69,1,18,1,4,13,2,7,1,1,3,140.36,26.43,113.93,113.93,sure_thing,medium_value,pulled_forward
1821,treatment,1,18,20,0,,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1822,control,0,1,7,1,13,3,9,22,2,1,0,1,6,382.35,19.12,363.23,363.23,sure_thing,high_value,normal_timing
1823,treatment,1,69,70,0,,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
1824,treatment,1,65,69,0,,5,3,8,0,6,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1825,treatment,1,9,12,0,,5,2,6,0,2,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1826,control,0,42,47,1,13,2,2,14,4,1,0,1,2,136.3,6.81,129.48,129.48,sure_thing,high_value,normal_timing
1827,treatment,1,83,90,1,16,2,6,8,0,2,0,1,3,76.52,9.18,67.34,67.34,sure_thing,medium_value,pulled_forward
1828,control,0,72,77,0,,1,4,10,0,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1829,treatment,1,74,79,1,16,1,2,5,3,9,1,0,1,26.75,18.95,7.8,7.8,persuadable,discount_driven_low_value,normal_timing
1830,control,0,36,38,0,,5,4,13,2,1,0,0,0,0.0,0.0,0.0,0.0,persuadable,high_value,normal_timing
1831,control,0,11,11,0,,3,0,12,0,7,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1832,treatment,1,32,32,1,7,2,4,13,2,8,1,1,2,65.56,32.54,33.03,33.03,persuadable,discount_driven_low_value,normal_timing
1833,control,0,62,64,0,,4,5,5,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,pulled_forward
1834,control,0,76,80,0,,3,1,10,1,2,0,0,0,0.0,0.0,0.0,0.0,sure_thing,medium_value,pulled_forward
1835,control,0,58,58,0,,2,2,6,0,3,0,0,0,0.0,0.0,0.0,0.0,persuadable,discount_driven_low_value,normal_timing
1836,control,0,4,6,0,,1,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,lost_cause,no_value,no_purchase
